953|873.5623219321799
164|241.12503060306176
251|-762.7408582702675
195|-373.36798910650475
114|-327.0810391249055
305|-96.86754566052412
135|-889.1016134089174
-68|-2.297442966412177
-898|156.84876179034518
301|134.1410073419811
-497|245.53689976964415
-79|360.0358330386048
981|198.71746318713076
-468|589.1203703819747
-37|-832.0734146412694
-373|271.342059697992
-38|-839.588007135579
-138|-343.4992065199889
439|-345.7749804584545
-350|-932.3288219873521
-654|-468.4369672104327
219|117.7332644108767
293|-5.639787023200142
-603|861.5767462563895
-647|-802.549740741041
545|411.394552108153
-764|200.98279104009953
294|-282.5706401756771
-467|977.3113610740677
267|-848.6163461719818
-689|-350.0908585637608
-466|-132.73540319127972
-404|970.9675179298347
962|-58.15309108547888
-649|-792.393985569033
316|-207.72363235914918
-917|-93.64503819067238
-851|-214.94462094891605
-426|480.85279415561286
-365|250.98609568025154
-431|-853.9015078340659
746|560.9364003149738
689|919.3160612451238
-89|-896.5551038783822
979|143.3638792968195
-912|624.498339636815
883|716.7782317907315
799|363.9454521610112
-714|-770.4994501025961
-574|871.5196081116253
418|-488.39615394031233
-81|-920.1969049115975
-800|-374.44364225243396
-88|-758.3372375335925
585|494.1556420317795
-375|-851.1683544408702
-508|274.6757570567124
-985|704.3880423174583
276|-503.77378504632753
629|-107.35182610096467
766|-670.9608826490044
716|-249.53439880585006
861|338.1152985726551
537|-168.79355989789087
-730|512.3044183014802
-458|857.261690319943
601|595.6405542823704
995|-315.51479415570554
132|-952.6894600367359
425|0.9009145333134256
-247|982.6063048200238
-776|394.7270995711317
-989|-557.1370548144641
-400|371.6922466541307
561|445.0718836335725
-35|345.5356495797271
666|-938.5151238820113
-240|780.6020460257071
154|-259.485672277169
624|-585.4479405605983
-247|446.4803066447273
-958|852.4045150198945
198|52.46502082021607
-364|257.76354224173815
338|-491.7161878289738
829|889.0219396635487
-388|989.8312928945863
136|-296.47665316272946
441|-484.140034651801
839|83.30392802503206
-842|81.89143112791226
-534|-710.1993300871727
194|-804.5793888325641
235|684.9338495805446
-668|928.9057244076068
2|838.5685232749142
14|942.0687678558666
-709|164.4479126784288
726|213.3554019739288
219|-773.4596725585152
845|186.658804347554
-644|-916.2050225793157
-752|147.69144447851477
518|829.117399646281
-489|883.3044188045783
205|-568.7120282911889
663|135.7587067195932
14|90.50939369388698
736|695.8545053579173
370|67.93090968202023
-555|-162.27621025986002
595|150.4948201907905
-994|364.19623125201883
-981|366.54154454418745
890|89.05235687388858
364|421.38238317224705
-800|-851.0943750959905
-944|-568.7201330678935
541|175.03067831946487
860|-215.50120847242658
-831|-615.4154725077706
-354|-14.00351017444359
411|-514.4478352040883
-542|-19.435202662127608
57|290.3689185045014
795|-344.2116493881829
721|47.32018151381885
370|608.3435346897563
-362|464.5047189408872
168|-949.5969018516735
-258|-80.28942779014199
817|-131.6415315371653
212|326.3502096160448
-505|291.270097614258
-181|572.1327931401827
357|32.47994589491532
-695|-255.54863471282954
758|-655.1723114314292
-957|257.23503420177803
-225|-906.2313005853058
-726|-398.4588268044405
504|231.14119587804885
70|-508.3583974897765
765|796.4484805487532
650|-725.6994716904633
-696|-337.4374205573703
-694|-142.3734404967605
242|-947.5002197169144
266|128.5592873035771
-526|733.1804104430548
-1000|703.0250290793792
287|259.65575791692504
-810|-9.416782655710335
541|72.98465356307997
139|-775.6610368116044
227|447.59948855140783
348|-557.5828755882006
-371|-47.797946578022106
874|84.17914702619942
-212|-361.8216543093454
-702|-527.3935818685471
727|52.20777959711154
455|792.3704134821646
-921|-73.73424807130789
-663|-72.47707221932615
-422|11.010544518211987
93|104.43311318191923
550|-53.073432459728
-666|637.1032884208046
43|445.9735117795133
-37|357.7676172383851
-171|161.0289689251506
-126|-562.093258145426
-193|-974.6547365636269
-382|-751.9546279779344
210|736.7684809326402
-586|-309.6588462368412
-608|-948.471333486538
749|-650.294245128473
-274|612.5399410205457
920|-52.101334942838776
-145|-381.6044610605122
-919|577.8225149828822
-266|635.7928902753988
711|73.31885814755674
-844|188.87996253846927
-506|578.2218628937082
154|153.86194351962968
-801|895.910009047047
389|712.7059279418904
-277|28.466407204248526
655|506.97351009428303
533|-16.68618734451627
971|-141.11457545542328
607|525.510357129554
574|-313.8313331936191
891|-319.55263932795776
23|827.9918394664794
694|-974.9502257998752
-641|-909.9918257609631
-741|703.383658258165
-977|745.2527307060996
-23|382.7036918045708
-881|-502.4891708503336
-726|-138.51216435209187
643|-940.9980448871829
-522|-476.50590883980067
759|111.76844474148015
-862|80.74711589697313
980|169.35711425741442
-897|-82.22088093982347
-522|43.92793256600635
664|716.54824856855
-703|603.6991957888242
-798|-711.581810231377
964|268.437132029705
-62|469.06675757096787
30|-819.6344912859244
-421|996.5845607217764
-760|877.371849389164
-665|-844.7718006909279
404|937.464127698164
-599|-48.14175606858237
795|-444.2232954229146
378|-985.4911406182199
566|325.28951181212074
-523|602.1414146847319
-294|-975.6483262417048
-902|-224.56928243189145
236|-173.66233075977198
-5|579.3404571174697
534|-629.3359881297687
442|-478.71020649053173
608|-789.1785789799412
558|819.8869423750798
264|-567.8795201656932
192|-496.43163548576206
563|953.716058436281
-280|-870.2497221853902
60|-141.6763742120164
-702|-689.1735212425565
271|-867.168105089745
399|-85.96480707929732
-26|950.6855248733352
986|-773.6283681410707
-109|-185.2478705318041
269|15.612412422160105
824|-145.6600707022302
815|-501.314723384872
587|57.73929254445261
28|-680.0289233140535
-767|-759.8447188622273
-734|-545.629592141889
123|-800.1767677415032
-82|210.86349437633953
-769|-688.483216808844
-923|987.6208045207886
-495|542.4690299558833
-552|-843.9966223997179
-7|912.3449714310625
341|-562.3804766401456
-187|-101.54335768626527
4|36.878889860014624
-561|-466.4893779434001
-906|-876.1639675419804
168|-691.3033341136615
-85|-284.13557099769423
-273|-869.4133744999631
-553|-511.6759472387027
930|-167.74861090711022
219|-129.06307366951887
785|-36.99116950633538
-704|-933.792555010788
-214|808.6916523198156
-800|200.7148969252928
-493|156.46783252861678
-608|-530.035734396934
419|787.8874773068571
-187|997.170786490112
317|-66.89334534013392
436|408.8608217884507
795|-319.9026224660238
28|801.7783884497687
30|-661.1976391212859
232|-952.496320659282
-369|-578.9827178407834
465|-192.8469578677367
-182|879.625884807532
307|-485.9698535325505
1|645.8869165334231
349|440.21542895191874
-145|739.5472146661816
607|772.6572766452553
-492|-563.406655908697
473|-945.7560048021508
527|65.99306481531744
-873|-134.63736021867635
-725|553.937285774733
869|-133.0806837705925
492|-253.5372308209678
-861|228.8556329255955
491|282.805108781263
-574|-566.295524730046
62|310.03424586337314
-522|-73.06259205227911
71|764.4368164774744
147|-135.96257265103827
-288|257.29798676669884
486|145.94909665803948
147|-758.9914963062407
178|694.4130102141226
-883|-899.3839312706617
569|436.5248555053147
86|-836.0056955851613
-126|-474.59781218854164
-677|384.9882954687596
814|114.20313259677596
-28|-793.6015854863092
-121|-248.41149937627824
-640|134.86594643804892
-840|793.1432991280562
266|380.6447344666574
641|372.72284879019594
246|-681.9749206541051
-594|128.81609241798742
453|588.3447022847124
827|443.4385464764989
-827|546.833929848249
462|38.747377136435944
537|404.2736367010996
656|-843.5349062228412
-558|-804.0724716955905
-194|644.9425558803537
-582|-81.50487776252271
494|-312.6175430001359
-799|-502.01671525106775
-83|157.12558242495152
739|-898.5122620649544
-753|782.1368708428358
202|618.7967656135959
-335|-59.34848298227075
89|549.6070249012776
-338|-662.959337169844
